,raw_positives,7-day_avg
2020-01-22,0.0,0.0
2020-01-23,0.0,0.5
2020-01-24,0.0,0.4
2020-01-25,0.0,0.3333333333333333
2020-01-26,2.0,0.2857142857142857
2020-01-27,0.0,0.2857142857142857
2020-01-28,0.0,0.42857142857142855
2020-01-29,0.0,0.42857142857142855
2020-01-30,0.0,0.14285714285714285
2020-01-31,1.0,0.5714285714285714
2020-02-01,0.0,0.5714285714285714
2020-02-02,0.0,0.5714285714285714
2020-02-03,3.0,0.5714285714285714
2020-02-04,0.0,0.42857142857142855
2020-02-05,0.0,0.42857142857142855
2020-02-06,0.0,0.42857142857142855
2020-02-07,0.0,0.0
2020-02-08,0.0,0.14285714285714285
2020-02-09,0.0,0.14285714285714285
2020-02-10,0.0,0.2857142857142857
2020-02-11,1.0,0.2857142857142857
2020-02-12,0.0,0.2857142857142857
2020-02-13,1.0,0.2857142857142857
2020-02-14,0.0,0.2857142857142857
2020-02-15,0.0,0.14285714285714285
2020-02-16,0.0,0.14285714285714285
2020-02-17,0.0,0.0
2020-02-18,0.0,0.2857142857142857
2020-02-19,0.0,0.2857142857142857
2020-02-20,0.0,0.2857142857142857
2020-02-21,2.0,0.2857142857142857
2020-02-22,0.0,0.2857142857142857
2020-02-23,0.0,0.2857142857142857
2020-02-24,0.0,0.42857142857142855
2020-02-25,0.0,0.14285714285714285
2020-02-26,0.0,0.2857142857142857
2020-02-27,1.0,0.2857142857142857
2020-02-28,0.0,1.5714285714285714
2020-02-29,1.0,2.142857142857143
2020-03-01,0.0,3.5714285714285716
2020-03-02,9.0,5.714285714285714
2020-03-03,4.0,6.857142857142857
2020-03-04,10.0,9.857142857142858
2020-03-05,16.0,11.857142857142858
2020-03-06,8.0,11.428571428571429
2020-03-07,22.0,17.0
2020-03-08,14.0,20.428571428571427
2020-03-09,6.0,24.285714285714285
2020-03-10,43.0,31.714285714285715
2020-03-11,34.0,41.57142857142857
2020-03-12,43.0,39.714285714285715
2020-03-13,60.0,65.14285714285714
2020-03-14,91.0,79.42857142857143
2020-03-15,1.0,93.28571428571429
2020-03-16,184.0,112.57142857142857
2020-03-17,143.0,137.42857142857142
2020-03-18,131.0,148.57142857142858
2020-03-19,178.0,182.57142857142858
2020-03-20,234.0,222.28571428571428
2020-03-21,169.0,263.14285714285717
2020-03-22,239.0,311.14285714285717
2020-03-23,462.0,414.42857142857144
2020-03-24,429.0,490.85714285714283
2020-03-25,467.0,528.2857142857143
2020-03-26,901.0,601.7142857142857
2020-03-27,769.0,720.2857142857143
2020-03-28,431.0,813.0
2020-03-29,753.0,917.4285714285714
2020-03-30,1292.0,985.5714285714286
2020-03-31,1078.0,1052.142857142857
2020-04-01,1198.0,1104.142857142857
2020-04-02,1378.0,1310.2857142857142
2020-04-03,1235.0,1269.4285714285713
2020-04-04,795.0,1305.142857142857
2020-04-05,2196.0,1357.5714285714287
2020-04-06,1006.0,1276.5714285714287
2020-04-07,1328.0,1296.5714285714287
2020-04-08,1565.0,1268.7142857142858
2020-04-09,811.0,1110.7142857142858
2020-04-10,1375.0,1131.142857142857
2020-04-11,600.0,1155.857142857143
2020-04-12,1090.0,1112.142857142857
2020-04-13,1149.0,1134.5714285714287
2020-04-14,1501.0,1192.857142857143
2020-04-15,1259.0,1297.857142857143
2020-04-16,968.0,1264.2857142857142
2020-04-17,1783.0,1426.7142857142858
2020-04-18,1335.0,1476.142857142857
2020-04-19,855.0,1574.2857142857142
2020-04-20,2286.0,1751.2857142857142
2020-04-21,1847.0,1761.857142857143
2020-04-22,1946.0,1709.4285714285713
2020-04-23,2207.0,1746.857142857143
2020-04-24,1857.0,1634.4285714285713
2020-04-25,968.0,1560.142857142857
2020-04-26,1117.0,1653.0
2020-04-27,1499.0,1538.0
2020-04-28,1327.0,1533.2857142857142
2020-04-29,2596.0,1580.2857142857142
2020-04-30,1402.0,1633.5714285714287
2020-05-01,1824.0,1576.0
2020-05-02,1297.0,1760.7142857142858
2020-05-03,1490.0,1705.0
2020-05-04,1096.0,1736.7142857142858
2020-05-05,2620.0,1718.2857142857142
2020-05-06,2206.0,1921.7142857142858
2020-05-07,1624.0,1844.0
2020-05-08,1695.0,1945.7142857142858
2020-05-09,2721.0,1818.7142857142858
2020-05-10,946.0,1765.4285714285713
2020-05-11,1808.0,1815.857142857143
2020-05-12,1731.0,1837.5714285714287
2020-05-13,1833.0,1740.857142857143
2020-05-14,1977.0,1796.857142857143
2020-05-15,1847.0,1754.4285714285713
2020-05-16,2044.0,1837.857142857143
2020-05-17,1338.0,1890.857142857143
2020-05-18,1511.0,1910.142857142857
2020-05-19,2315.0,1973.142857142857
2020-05-20,2204.0,1990.4285714285713
2020-05-21,2112.0,2001.2857142857142
2020-05-22,2288.0,2118.8571428571427
2020-05-23,2165.0,2239.5714285714284
2020-05-24,1414.0,2170.8571428571427
2020-05-25,2334.0,2277.4285714285716
2020-05-26,3160.0,2354.8571428571427
2020-05-27,1723.0,2504.714285714286
2020-05-28,2858.0,2585.8571428571427
2020-05-29,2830.0,2648.0
2020-05-30,3214.0,2568.5714285714284
2020-05-31,1982.0,2649.714285714286
2020-06-01,2769.0,2660.4285714285716
2020-06-02,2604.0,2758.714285714286
2020-06-03,2291.0,2687.285714285714
2020-06-04,2933.0,2698.8571428571427
2020-06-05,3518.0,2775.1428571428573
2020-06-06,2714.0,2842.285714285714
2020-06-07,2063.0,2961.4285714285716
2020-06-08,3303.0,3081.4285714285716
2020-06-09,3074.0,3057.1428571428573
2020-06-10,3125.0,3164.714285714286
