,doses_admin_daily,7_day_avg
2020-12-10,0.0,0.0
2020-12-11,0.0,0.0
2020-12-12,0.0,0.0
2020-12-13,0.0,0.0
2020-12-14,0.0,0.0
2020-12-15,0.0,0.0
2020-12-16,0.0,463.0
2020-12-17,0.0,873.2857142857143
2020-12-18,0.0,1158.7142857142858
2020-12-19,3241.0,1567.5714285714287
2020-12-20,2872.0,2059.285714285714
2020-12-21,1998.0,2059.285714285714
2020-12-22,2862.0,2059.285714285714
2020-12-23,3442.0,1896.5714285714287
2020-12-24,0.0,1496.0
2020-12-25,0.0,1289.2857142857142
2020-12-26,2102.0,1291.0
2020-12-27,68.0,1306.857142857143
2020-12-28,551.0,2196.8571428571427
2020-12-29,2874.0,2196.8571428571427
2020-12-30,3553.0,4207.142857142857
2020-12-31,6230.0,4341.428571428572
2021-01-01,0.0,4433.142857142857
2021-01-02,16174.0,5080.571428571428
2021-01-03,1008.0,5213.142857142857
2021-01-04,1193.0,5404.285714285715
2021-01-05,7406.0,6718.285714285715
2021-01-06,4481.0,5899.428571428572
2021-01-07,7568.0,6345.285714285715
2021-01-08,9198.0,6364.571428571428
2021-01-09,10442.0,6378.714285714285
2021-01-10,4129.0,8028.142857142857
2021-01-11,1328.0,8270.857142857143
2021-01-12,7505.0,8418.285714285714
2021-01-13,16027.0,8861.0
2021-01-14,9267.0,9338.714285714286
2021-01-15,10230.0,10825.857142857143
2021-01-16,13541.0,9753.714285714286
2021-01-17,7473.0,7992.0
2021-01-18,11738.0,7891.857142857143
2021-01-19,0.0,8231.57142857143
2021-01-20,3695.0,8204.285714285714
2021-01-21,8566.0,9300.714285714286
2021-01-22,12608.0,8491.42857142857
2021-01-23,13350.0,8666.714285714286
2021-01-24,15148.0,9290.57142857143
2021-01-25,6073.0,9897.0
2021-01-26,1227.0,10464.285714285714
2021-01-27,8062.0,10667.142857142857
2021-01-28,12811.0,11177.285714285714
2021-01-29,16579.0,11763.42857142857
2021-01-30,14770.0,11744.285714285714
2021-01-31,18719.0,12545.714285714286
2021-02-01,10176.0,13533.0
2021-02-02,1093.0,13667.714285714286
2021-02-03,13672.0,14440.57142857143
2021-02-04,19722.0,14795.57142857143
2021-02-05,17522.0,14749.285714285714
2021-02-06,20180.0,27834.85714285714
2021-02-07,21204.0,26401.428571428572
2021-02-08,9852.0,23584.0
2021-02-09,92692.0,21080.85714285714
2021-02-10,3638.0,18198.0
2021-02-11,0.0,15443.42857142857
2021-02-12,0.0,15723.285714285714
2021-02-13,0.0,2629.1428571428573
2021-02-14,1922.0,3245.4285714285716
2021-02-15,11811.0,5828.714285714285
2021-02-16,1033.0,7620.142857142857
2021-02-17,7952.0,10625.857142857143
2021-02-18,18083.0,13983.57142857143
2021-02-19,12540.0,12368.57142857143
2021-02-20,21040.0,12411.0
2021-02-21,25426.0,12984.42857142857
2021-02-22,506.0,12973.285714285714
2021-02-23,1330.0,14057.714285714286
2021-02-24,11966.0,13984.0
2021-02-25,18005.0,13174.142857142857
2021-02-26,20131.0,15136.57142857143
2021-02-27,20524.0,15588.42857142857
2021-02-28,19757.0,16774.428571428572
2021-03-01,14243.0,16807.428571428572
2021-03-02,4493.0,17665.571428571428
2021-03-03,20268.0,19762.571428571428
2021-03-04,18236.0,21241.285714285714
2021-03-05,26138.0,21511.714285714286
2021-03-06,35203.0,20869.85714285714
2021-03-07,30108.0,21622.14285714286
2021-03-08,16136.0,22710.428571428572
2021-03-09,0.0,24629.85714285714
2021-03-10,25534.0,24246.714285714286
2021-03-11,25854.0,26020.428571428572
2021-03-12,39574.0,23715.285714285714
2021-03-13,32521.0,23968.0
2021-03-14,42524.0,22760.14285714286
2021-03-15,0.0,23103.714285714286
2021-03-16,1769.0,21424.714285714286
2021-03-17,17079.0,21375.714285714286
2021-03-18,28259.0,19105.285714285714
2021-03-19,27821.0,21300.285714285714
2021-03-20,32178.0,21418.714285714286
2021-03-21,26631.0,22487.714285714286
2021-03-22,15365.0,22518.428571428572
2021-03-23,2598.0,22405.714285714286
2021-03-24,24562.0,22102.14285714286
2021-03-25,28474.0,22328.714285714286
2021-03-26,27032.0,22308.14285714286
2021-03-27,30053.0,22407.0
2021-03-28,28217.0,22414.0
2021-03-29,15221.0,23072.85714285714
2021-03-30,3290.0,26060.14285714286
2021-03-31,24611.0,27830.714285714286
2021-04-01,33086.0,28722.571428571428
2021-04-02,47943.0,28734.285714285714
2021-04-03,42447.0,28614.14285714286
2021-04-04,34460.0,29677.714285714286
2021-04-05,15303.0,30558.428571428572
2021-04-06,2449.0,29076.571428571428
2021-04-07,32056.0,27710.85714285714
2021-04-08,39251.0,25549.14285714286
2021-04-09,37570.0,24068.285714285714
2021-04-10,32887.0,28004.285714285714
2021-04-11,19328.0,27745.285714285714
2021-04-12,4937.0,27934.85714285714
2021-04-13,30001.0,28801.428571428572
2021-04-14,30243.0,28076.0
2021-04-15,40578.0,27780.85714285714
2021-04-16,43636.0,30033.428571428572
2021-04-17,27809.0,25747.571428571428
2021-04-18,17262.0,26092.571428571428
2021-04-19,20705.0,25210.285714285714
2021-04-20,0.0,23193.571428571428
2021-04-21,32658.0,22155.0
2021-04-22,34402.0,20252.428571428572
2021-04-23,29519.0,19297.285714285714
2021-04-24,20539.0,22141.285714285714
2021-04-25,3944.0,21006.14285714286
2021-04-26,14019.0,19933.714285714286
2021-04-27,19908.0,18851.714285714286
2021-04-28,24712.0,18898.571428571428
2021-04-29,26895.0,19272.428571428572
2021-04-30,21945.0,18791.714285714286
2021-05-01,20867.0,15947.714285714286
2021-05-02,6561.0,18206.85714285714
2021-05-03,10654.0,16904.428571428572
2021-05-04,0.0,16358.285714285714
2021-05-05,40526.0,16666.14285714286
2021-05-06,17778.0,18976.0
2021-05-07,18122.0,18715.714285714286
2021-05-08,23022.0,22451.571428571428
2021-05-09,22730.0,16688.285714285714
2021-05-10,8832.0,17759.428571428572
2021-05-11,26151.0,17393.0
2021-05-12,183.0,15703.857142857143
2021-05-13,25276.0,14402.0
2021-05-14,15557.0,13639.142857142857
2021-05-15,11198.0,14116.42857142857
2021-05-16,13617.0,15893.285714285714
2021-05-17,3492.0,15186.285714285714
2021-05-18,29492.0,15407.0
2021-05-19,12621.0,17141.714285714286
2021-05-20,20327.0,15223.42857142857
2021-05-21,17102.0,15168.285714285714
2021-05-22,23341.0,14814.57142857143
2021-05-23,189.0,15490.57142857143
2021-05-24,3106.0,12597.714285714286
2021-05-25,27016.0,11224.42857142857
2021-05-26,17353.0,9205.0
2021-05-27,77.0,11008.2
2021-05-28,7489.0,12983.75
