,doses_admin_daily,7_day_avg
2020-12-10,0.0,0.0
2020-12-11,0.0,0.0
2020-12-12,0.0,0.0
2020-12-13,0.0,0.0
2020-12-14,0.0,0.0
2020-12-15,0.0,0.0
2020-12-16,0.0,0.0
2020-12-17,0.0,200.57142857142858
2020-12-18,0.0,406.85714285714283
2020-12-19,0.0,664.0
2020-12-20,1404.0,961.7142857142857
2020-12-21,1444.0,961.7142857142857
2020-12-22,1800.0,1082.142857142857
2020-12-23,2084.0,1082.142857142857
2020-12-24,0.0,932.5714285714286
2020-12-25,843.0,726.2857142857143
2020-12-26,0.0,315.57142857142856
2020-12-27,357.0,395.7142857142857
2020-12-28,0.0,395.7142857142857
2020-12-29,-1075.0,275.2857142857143
2020-12-30,2645.0,917.2857142857143
2020-12-31,0.0,866.2857142857143
2021-01-01,0.0,866.2857142857143
2021-01-02,4494.0,1019.8571428571429
2021-01-03,0.0,1000.4285714285714
2021-01-04,0.0,1000.4285714285714
2021-01-05,0.0,1612.2857142857142
2021-01-06,2509.0,970.2857142857143
2021-01-07,0.0,970.2857142857143
2021-01-08,4283.0,2391.285714285714
2021-01-09,0.0,2391.285714285714
2021-01-10,0.0,3224.714285714286
2021-01-11,9947.0,4145.142857142857
2021-01-12,0.0,4269.714285714285
2021-01-13,8343.0,4269.714285714285
2021-01-14,6443.0,4269.714285714285
2021-01-15,5155.0,4582.857142857143
2021-01-16,0.0,4582.857142857143
2021-01-17,0.0,3671.285714285714
2021-01-18,12139.0,3267.285714285714
2021-01-19,0.0,3841.4285714285716
2021-01-20,1962.0,4769.285714285715
2021-01-21,3615.0,4769.285714285715
2021-01-22,9174.0,3035.1428571428573
2021-01-23,6495.0,4436.0
2021-01-24,0.0,4648.285714285715
2021-01-25,0.0,4740.571428571428
2021-01-26,9806.0,4080.5714285714284
2021-01-27,3448.0,3848.8571428571427
2021-01-28,4261.0,3848.8571428571427
2021-01-29,4554.0,3848.8571428571427
2021-01-30,4873.0,3615.8571428571427
2021-01-31,0.0,3455.0
2021-02-01,0.0,3442.0
2021-02-02,8175.0,3372.285714285714
2021-02-03,2322.0,3411.1428571428573
2021-02-04,4170.0,3411.1428571428573
2021-02-05,4066.0,4401.285714285715
2021-02-06,5145.0,4203.285714285715
2021-02-07,0.0,4354.571428571428
2021-02-08,6931.0,4618.714285714285
2021-02-09,6789.0,4775.142857142857
2021-02-10,3381.0,5140.571428571428
2021-02-11,6019.0,5141.0
2021-02-12,5161.0,5392.714285714285
2021-02-13,7703.0,4422.857142857143
2021-02-14,3.0,5337.428571428572
2021-02-15,8693.0,5268.142857142857
2021-02-16,0.0,5607.142857142857
2021-02-17,9783.0,6058.0
2021-02-18,5534.0,7466.428571428572
2021-02-19,7534.0,7330.0
2021-02-20,10859.0,8013.714285714285
2021-02-21,9862.0,6616.142857142857
2021-02-22,7738.0,6357.428571428572
2021-02-23,4786.0,6125.285714285715
2021-02-24,0.0,5256.142857142857
2021-02-25,3723.0,4590.714285714285
2021-02-26,5909.0,4228.571428571428
2021-02-27,4775.0,4068.4285714285716
2021-02-28,5204.0,4287.714285714285
2021-03-01,5203.0,4242.857142857143
2021-03-02,3665.0,3904.5714285714284
2021-03-03,1535.0,3876.1428571428573
2021-03-04,3409.0,4155.285714285715
2021-03-05,3541.0,4771.857142857143
2021-03-06,4576.0,4248.285714285715
2021-03-07,7158.0,4678.0
2021-03-08,9519.0,4917.0
2021-03-09,0.0,5210.571428571428
2021-03-10,4543.0,5294.142857142857
2021-03-11,5082.0,6390.285714285715
2021-03-12,5596.0,5030.428571428572
2021-03-13,5161.0,5571.0
2021-03-14,14831.0,5280.0
2021-03-15,0.0,5459.714285714285
2021-03-16,3784.0,5389.714285714285
2021-03-17,2506.0,5638.714285714285
2021-03-18,6340.0,4191.571428571428
2021-03-19,5106.0,5582.571428571428
2021-03-20,6904.0,5492.714285714285
2021-03-21,4701.0,5272.571428571428
2021-03-22,9737.0,4898.0
2021-03-23,3155.0,5059.571428571428
2021-03-24,965.0,4929.571428571428
2021-03-25,3718.0,4707.428571428572
2021-03-26,6237.0,4152.428571428572
2021-03-27,5994.0,3956.285714285714
2021-03-28,3146.0,4594.571428571428
2021-03-29,5852.0,4678.714285714285
2021-03-30,1782.0,4416.571428571428
2021-03-31,5433.0,4232.857142857143
2021-04-01,4307.0,3783.4285714285716
2021-04-02,4402.0,3864.8571428571427
2021-04-03,4708.0,4666.142857142857
2021-04-04,0.0,4520.857142857143
2021-04-05,6422.0,4936.285714285715
2021-04-06,7391.0,7409.857142857143
2021-04-07,4416.0,6737.285714285715
2021-04-08,7215.0,6737.285714285715
2021-04-09,21717.0,8110.285714285715
2021-04-10,0.0,8581.142857142857
2021-04-11,0.0,8482.714285714286
2021-04-12,16033.0,10506.42857142857
2021-04-13,10687.0,7957.857142857143
2021-04-14,3727.0,7957.857142857143
2021-04-15,21381.0,7957.857142857143
2021-04-16,3877.0,6905.857142857143
2021-04-17,0.0,6270.0
2021-04-18,0.0,6949.0
2021-04-19,8669.0,4253.142857142857
2021-04-20,6236.0,4161.857142857143
2021-04-21,8480.0,4161.857142857143
2021-04-22,2510.0,4161.857142857143
2021-04-23,3238.0,3568.8571428571427
2021-04-24,0.0,2901.714285714286
2021-04-25,0.0,2619.5714285714284
2021-04-26,4518.0,2602.714285714286
2021-04-27,1566.0,2592.5714285714284
2021-04-28,6505.0,2592.5714285714284
2021-04-29,2392.0,2592.5714285714284
2021-04-30,3167.0,3611.714285714286
2021-05-01,0.0,3388.0
2021-05-02,0.0,7824.857142857143
2021-05-03,11652.0,7780.142857142857
2021-05-04,0.0,7667.0
2021-05-05,37563.0,7667.0
2021-05-06,2079.0,7667.0
2021-05-07,2375.0,-1227.5714285714287
2021-05-08,0.0,-1051.5714285714287
2021-05-09,0.0,-3625.4285714285716
2021-05-10,-50610.0,-3667.714285714286
2021-05-11,1232.0,-3660.8571428571427
2021-05-12,19546.0,-3660.8571428571427
2021-05-13,1783.0,-3660.8571428571427
2021-05-14,2423.0,4085.285714285714
2021-05-15,0.0,4189.142857142857
2021-05-16,0.0,1396.857142857143
2021-05-17,3613.0,1815.2857142857142
2021-05-18,1959.0,1797.142857142857
2021-05-19,0.0,1797.142857142857
2021-05-20,4712.0,1797.142857142857
2021-05-21,2296.0,1281.0
2021-05-22,0.0,1001.1428571428571
2021-05-23,0.0,1001.1428571428571
2021-05-24,0.0,734.0
2021-05-25,0.0,406.0
2021-05-26,0.0,473.6666666666667
2021-05-27,2842.0,568.4
2021-05-28,0.0,710.5
