,doses_admin_daily,7_day_avg
2020-12-10,0.0,0.0
2020-12-11,0.0,0.0
2020-12-12,0.0,0.0
2020-12-13,0.0,0.0
2020-12-14,0.0,0.0
2020-12-15,0.0,0.0
2020-12-16,0.0,0.0
2020-12-17,0.0,1488.0
2020-12-18,0.0,3115.8571428571427
2020-12-19,0.0,3791.8571428571427
2020-12-20,10416.0,4518.0
2020-12-21,11395.0,6236.428571428572
2020-12-22,4732.0,7292.428571428572
2020-12-23,5083.0,7301.428571428572
2020-12-24,12029.0,6106.142857142857
2020-12-25,7392.0,4478.285714285715
2020-12-26,63.0,5028.714285714285
2020-12-27,2049.0,5513.285714285715
2020-12-28,0.0,5502.714285714285
2020-12-29,8585.0,5845.142857142857
2020-12-30,8475.0,6087.0
2020-12-31,11955.0,6628.142857142857
2021-01-01,9789.0,6916.857142857143
2021-01-02,1756.0,5690.428571428572
2021-01-03,5837.0,6440.428571428572
2021-01-04,2021.0,7123.285714285715
2021-01-05,0.0,9463.714285714286
2021-01-06,13725.0,13576.42857142857
2021-01-07,16735.0,15081.57142857143
2021-01-08,26172.0,15684.0
2021-01-09,30545.0,17866.571428571428
2021-01-10,16373.0,17999.571428571428
2021-01-11,6238.0,18091.428571428572
2021-01-12,15278.0,16768.85714285714
2021-01-13,14656.0,15366.285714285714
2021-01-14,17378.0,15112.42857142857
2021-01-15,16914.0,15006.42857142857
2021-01-16,20727.0,12823.857142857143
2021-01-17,14596.0,12166.0
2021-01-18,5496.0,11740.57142857143
2021-01-19,0.0,12497.285714285714
2021-01-20,10051.0,13636.42857142857
2021-01-21,14400.0,15551.57142857143
2021-01-22,22211.0,16674.0
2021-01-23,28701.0,18078.285714285714
2021-01-24,28002.0,18992.0
2021-01-25,13353.0,19886.285714285714
2021-01-26,9830.0,20622.285714285714
2021-01-27,16447.0,19838.285714285714
2021-01-28,20660.0,19084.428571428572
2021-01-29,27363.0,20110.571428571428
2021-01-30,23213.0,20355.714285714286
2021-01-31,22725.0,20252.285714285714
2021-02-01,20536.0,20404.14285714286
2021-02-02,11546.0,19739.14285714286
2021-02-03,15723.0,21310.428571428572
2021-02-04,21723.0,22903.14285714286
2021-02-05,22708.0,23118.571428571428
2021-02-06,34212.0,22264.714285714286
2021-02-07,33874.0,24219.571428571428
2021-02-08,22044.0,25110.428571428572
2021-02-09,5569.0,26071.285714285714
2021-02-10,29407.0,27023.85714285714
2021-02-11,27959.0,28030.85714285714
2021-02-12,29434.0,31765.714285714286
2021-02-13,40880.0,34605.42857142857
2021-02-14,40923.0,33748.71428571428
2021-02-15,48188.0,33743.42857142857
2021-02-16,25447.0,34726.28571428572
2021-02-17,23410.0,35906.28571428572
2021-02-18,27922.0,35124.0
2021-02-19,36314.0,33135.142857142855
2021-02-20,49140.0,33972.0
2021-02-21,35447.0,30627.714285714286
2021-02-22,34266.0,31615.428571428572
2021-02-23,31305.0,30132.571428571428
2021-02-24,0.0,27247.85714285714
2021-02-25,34836.0,24861.714285714286
2021-02-26,25934.0,25755.428571428572
2021-02-27,28947.0,25634.85714285714
2021-02-28,18744.0,27912.571428571428
2021-03-01,40522.0,27678.714285714286
2021-03-02,30461.0,28667.714285714286
2021-03-03,15944.0,30335.14285714286
2021-03-04,33199.0,34148.857142857145
2021-03-05,32857.0,36934.857142857145
2021-03-06,40619.0,36309.28571428572
2021-03-07,45440.0,41254.28571428572
2021-03-08,60024.0,42509.142857142855
2021-03-09,26082.0,44083.57142857143
2021-03-10,50559.0,45955.57142857143
2021-03-11,41983.0,52787.28571428572
2021-03-12,43878.0,44212.42857142857
2021-03-13,53723.0,42330.28571428572
2021-03-14,93262.0,38016.0
2021-03-15,0.0,38103.28571428572
2021-03-16,12907.0,37569.57142857143
2021-03-17,20359.0,37900.857142857145
2021-03-18,42594.0,33952.142857142855
2021-03-19,40142.0,42841.71428571428
2021-03-20,56042.0,44753.28571428572
2021-03-21,65621.0,46668.42857142857
2021-03-22,62227.0,45393.0
2021-03-23,26288.0,46059.57142857143
2021-03-24,33765.0,45832.28571428572
2021-03-25,33666.0,44675.57142857143
2021-03-26,44808.0,45530.71428571428
2021-03-27,54451.0,46590.28571428572
2021-03-28,57524.0,47840.142857142855
2021-03-29,68213.0,49593.857142857145
2021-03-30,33705.0,51018.71428571428
2021-03-31,42514.0,51518.71428571428
2021-04-01,45942.0,53894.57142857143
2021-04-02,54782.0,55017.0
2021-04-03,57951.0,53843.57142857143
2021-04-04,74155.0,53228.28571428572
2021-04-05,76070.0,55429.57142857143
2021-04-06,25491.0,62674.142857142855
2021-04-07,38207.0,66030.28571428571
2021-04-08,61351.0,65444.57142857143
2021-04-09,105494.0,64773.142857142855
2021-04-10,81444.0,69188.85714285714
2021-04-11,70055.0,72839.57142857143
2021-04-12,71370.0,72044.0
2021-04-13,56401.0,65974.42857142857
2021-04-14,63762.0,64067.42857142857
2021-04-15,55782.0,64895.142857142855
2021-04-16,63007.0,62679.71428571428
2021-04-17,68095.0,60972.71428571428
2021-04-18,75849.0,59197.28571428572
2021-04-19,55862.0,60061.0
2021-04-20,44452.0,60259.857142857145
2021-04-21,51334.0,51089.142857142855
2021-04-22,61828.0,60028.0
2021-04-23,64399.0,56377.71428571428
2021-04-24,3900.0,55429.857142857145
2021-04-25,138421.0,54539.857142857145
2021-04-26,30310.0,54929.57142857143
2021-04-27,37817.0,53491.28571428572
2021-04-28,45104.0,62007.142857142855
2021-04-29,64556.0,48341.71428571428
2021-04-30,54331.0,47140.142857142855
2021-05-01,63511.0,41737.71428571428
2021-05-02,42763.0,46552.142857142855
2021-05-03,21899.0,46177.28571428572
2021-05-04,0.0,46468.142857142855
2021-05-05,78805.0,44615.28571428572
2021-05-06,61932.0,47402.57142857143
2021-05-07,56367.0,50380.857142857145
2021-05-08,50541.0,55439.57142857143
2021-05-09,62274.0,47851.857142857145
2021-05-10,42747.0,43329.142857142855
2021-05-11,35411.0,42427.42857142857
2021-05-12,25691.0,41544.71428571428
2021-05-13,30273.0,40680.57142857143
2021-05-14,50055.0,37736.857142857145
2021-05-15,44362.0,35808.71428571428
2021-05-16,56225.0,38053.142857142855
2021-05-17,22141.0,38614.42857142857
2021-05-18,21914.0,31739.85714285714
2021-05-19,41402.0,39734.142857142855
2021-05-20,34202.0,36319.57142857143
2021-05-21,1933.0,53902.42857142857
2021-05-22,100322.0,55170.42857142857
2021-05-23,32323.0,54717.0
2021-05-24,145221.0,53620.42857142857
2021-05-25,30790.0,57302.42857142857
2021-05-26,38228.0,50132.5
2021-05-27,26526.0,53694.4
2021-05-28,27707.0,30812.75
