,doses_admin_daily,7_day_avg
2020-12-10,0.0,0.0
2020-12-11,0.0,0.0
2020-12-12,0.0,0.0
2020-12-13,0.0,0.0
2020-12-14,0.0,0.0
2020-12-15,0.0,0.0
2020-12-16,0.0,0.0
2020-12-17,0.0,0.0
2020-12-18,0.0,825.5714285714286
2020-12-19,0.0,825.5714285714286
2020-12-20,0.0,825.5714285714286
2020-12-21,5779.0,825.5714285714286
2020-12-22,0.0,825.5714285714286
2020-12-23,0.0,825.5714285714286
2020-12-24,0.0,825.5714285714286
2020-12-25,0.0,4073.5714285714284
2020-12-26,0.0,4073.5714285714284
2020-12-27,0.0,4073.5714285714284
2020-12-28,28515.0,6709.428571428572
2020-12-29,0.0,6709.428571428572
2020-12-30,0.0,6709.428571428572
2020-12-31,18451.0,6709.428571428572
2021-01-01,0.0,2635.8571428571427
2021-01-02,0.0,5557.714285714285
2021-01-03,0.0,5557.714285714285
2021-01-04,0.0,2921.8571428571427
2021-01-05,20453.0,6715.285714285715
2021-01-06,0.0,6715.285714285715
2021-01-07,0.0,6715.285714285715
2021-01-08,26554.0,6715.285714285715
2021-01-09,0.0,9410.714285714286
2021-01-10,0.0,9410.714285714286
2021-01-11,0.0,13693.57142857143
2021-01-12,39321.0,9900.142857142857
2021-01-13,0.0,9900.142857142857
2021-01-14,29980.0,9900.142857142857
2021-01-15,0.0,9900.142857142857
2021-01-16,0.0,4282.857142857143
2021-01-17,0.0,12638.42857142857
2021-01-18,0.0,10300.714285714286
2021-01-19,0.0,13381.714285714286
2021-01-20,58489.0,16629.285714285714
2021-01-21,13616.0,19394.428571428572
2021-01-22,21567.0,21528.85714285714
2021-01-23,22733.0,22889.85714285714
2021-01-24,19356.0,16159.857142857143
2021-01-25,14941.0,16835.85714285714
2021-01-26,9527.0,16636.14285714286
2021-01-27,11379.0,16561.428571428572
2021-01-28,18348.0,16342.142857142857
2021-01-29,20169.0,16443.571428571428
2021-01-30,22210.0,16855.571428571428
2021-01-31,17821.0,16206.714285714286
2021-02-01,15651.0,14859.57142857143
2021-02-02,12411.0,14380.857142857143
2021-02-03,6837.0,14139.57142857143
2021-02-04,8918.0,14029.857142857143
2021-02-05,16818.0,13871.285714285714
2021-02-06,20521.0,13308.714285714286
2021-02-07,17053.0,14033.142857142857
2021-02-08,14541.0,15677.42857142857
2021-02-09,8473.0,16917.571428571428
2021-02-10,11908.0,17761.571428571428
2021-02-11,20428.0,19338.0
2021-02-12,25499.0,20109.0
2021-02-13,26429.0,18898.571428571428
2021-02-14,28088.0,22402.85714285714
2021-02-15,19938.0,23348.714285714286
2021-02-16,0.0,23847.714285714286
2021-02-17,36438.0,27991.0
2021-02-18,27049.0,27579.14285714286
2021-02-19,28992.0,26547.14285714286
2021-02-20,55432.0,31168.285714285714
2021-02-21,25205.0,25962.85714285714
2021-02-22,12714.0,24834.571428571428
2021-02-23,32348.0,22680.428571428572
2021-02-24,0.0,18791.14285714286
2021-02-25,19151.0,18913.0
2021-02-26,13913.0,20561.85714285714
2021-02-27,28207.0,19774.714285714286
2021-02-28,26058.0,21038.85714285714
2021-03-01,24256.0,21334.571428571428
2021-03-02,26838.0,23052.428571428572
2021-03-03,8849.0,23909.14285714286
2021-03-04,21221.0,25271.85714285714
2021-03-05,25938.0,32056.85714285714
2021-03-06,34204.0,28222.85714285714
2021-03-07,35597.0,29361.85714285714
2021-03-08,71751.0,30172.285714285714
2021-03-09,0.0,30998.428571428572
2021-03-10,16822.0,31976.14285714286
2021-03-11,26894.0,36345.42857142857
2021-03-12,31721.0,26095.285714285714
2021-03-13,41048.0,30510.571428571428
2021-03-14,66182.0,30663.85714285714
2021-03-15,0.0,30143.714285714286
2021-03-16,30907.0,30091.85714285714
2021-03-17,17895.0,29447.285714285714
2021-03-18,23253.0,24993.14285714286
2021-03-19,31358.0,30222.571428571428
2021-03-20,36536.0,30842.714285714286
2021-03-21,35003.0,30938.714285714286
2021-03-22,36606.0,31101.571428571428
2021-03-23,35248.0,31745.0
2021-03-24,18567.0,31794.85714285714
2021-03-25,24393.0,32481.428571428572
2021-03-26,35862.0,33028.42857142857
2021-03-27,36885.0,33323.57142857143
2021-03-28,39809.0,35385.71428571428
2021-03-29,40435.0,36137.28571428572
2021-03-30,37314.0,36534.142857142855
2021-03-31,33002.0,37356.71428571428
2021-04-01,29654.0,39768.0
2021-04-02,38640.0,40602.0
2021-04-03,42643.0,41015.28571428572
2021-04-04,56688.0,37367.857142857145
2021-04-05,46273.0,38963.71428571428
2021-04-06,40207.0,55956.142857142855
2021-04-07,7470.0,50900.0
2021-04-08,40825.0,51351.857142857145
2021-04-09,157587.0,51446.142857142855
2021-04-10,7250.0,50422.71428571428
2021-04-11,59851.0,55117.857142857145
2021-04-12,46933.0,55078.0
2021-04-13,33043.0,40988.142857142855
2021-04-14,40336.0,47018.57142857143
2021-04-15,40546.0,45537.71428571428
2021-04-16,58958.0,44296.71428571428
2021-04-17,49463.0,43276.0
2021-04-18,49485.0,42591.57142857143
2021-04-19,38246.0,43003.28571428572
2021-04-20,25898.0,40810.28571428572
2021-04-21,35545.0,40857.71428571428
2021-04-22,43428.0,40804.42857142857
2021-04-23,43607.0,40782.0
2021-04-24,49795.0,39645.142857142855
2021-04-25,49112.0,39551.57142857143
2021-04-26,38089.0,38709.857142857145
2021-04-27,17940.0,37649.142857142855
2021-04-28,34890.0,36764.28571428572
2021-04-29,37536.0,34878.0
2021-04-30,36182.0,32504.571428571428
2021-05-01,43601.0,29941.714285714286
2021-05-02,35908.0,30584.428571428572
2021-05-03,21475.0,30557.14285714286
2021-05-04,0.0,30925.14285714286
2021-05-05,39389.0,30099.0
2021-05-06,37345.0,30272.14285714286
2021-05-07,38758.0,31765.714285714286
2021-05-08,37818.0,34914.0
2021-05-09,37120.0,32297.428571428572
2021-05-10,31930.0,30621.285714285714
2021-05-11,22038.0,28621.428571428572
2021-05-12,21073.0,27722.14285714286
2021-05-13,25612.0,27563.85714285714
2021-05-14,24759.0,27449.428571428572
2021-05-15,31523.0,26816.714285714286
2021-05-16,36012.0,26595.14285714286
2021-05-17,31129.0,27458.285714285714
2021-05-18,17609.0,28412.0
2021-05-19,19522.0,29125.14285714286
2021-05-20,31654.0,24230.714285714286
2021-05-21,31435.0,26165.571428571428
2021-05-22,36515.0,25323.428571428572
2021-05-23,1751.0,24592.85714285714
2021-05-24,44673.0,23323.571428571428
2021-05-25,11714.0,22341.571428571428
2021-05-26,14408.0,19979.333333333332
2021-05-27,22769.0,23625.0
2021-05-28,24561.0,18363.0
